data_source,split,survey_type,item_id,worker_id,prolific_id,age,ethnicity,gender,race,item_story,item_question,item_answers,understandability,coherent_q_a,unambiguous,average_rating
true_belief,0,ours,true_belief_07,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,"Miguel is a chef at a popular restaurant in Mexico City. Miguel wants to prepare a delicious and authentic mole sauce for the evening's special dish. Miguel notices that the chocolate he has in the pantry is of high quality and perfect for the sauce. Miguel believes the chocolate is perfect for making the mole sauce. A sudden power outage causes the temperature in the pantry to rise, melting the chocolate. Miguel discovers the melted chocolate in the pantry.",Does Miguel believe the chocolate is perfect for making the mole sauce or that the chocolate has melted?,"['Miguel believes the chocolate is perfect for making the mole sauce.', 'Miguel believes the chocolate has melted. (Correct Answer)']",4,4,3,3.6666666666666665
true_belief,0,ours,true_belief_08,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,"Ravi is a farmer in a small Indian village, tending to his mango orchard. Ravi wants to harvest ripe mangoes to sell at the local market. He notices a mango tree with a heavy branch laden with ripe mangoes. Ravi believes that the branch has ripe mangoes ready to be harvested. A mischievous monkey comes along and eats all the ripe mangoes on the branch while Ravi is gathering his harvesting tools. Ravi sees the monkey eating the ripe mangoes.",Does Ravi believe the branch has ripe mangoes or no ripe mangoes?,"['Ravi believes the branch has ripe mangoes.', 'Ravi believes the branch has no ripe mangoes. (Correct Answer)']",4,4,3,3.6666666666666665
true_belief,0,ours,true_belief_09,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,"Zara is attending an art exhibition at a local gallery in her town. Zara wants to learn more about a particular abstract painting she admires. The label next to the artwork states that the painting is the work of a famous artist, and Zara reads the label carefully. Zara believes that the painting is the work of a famous artist. A gallery staff member, realizing there was a mix-up, changes the label with the correct information attributing the painting to an emerging artist instead. Zara reads the updated label carefully.",Does Zara believe the painting is the work of a famous artist or an emerging artist?,"['Zara believes the painting is the work of an emerging artist. (Correct Answer)', 'Zara believes the painting is the work of a famous artist.']",4,4,5,4.333333333333333
true_belief,1,ours,true_belief_10,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Priya is a marine biologist conducting research on coral reefs in the Maldives. Priya wants to document the health of a specific coral colony near her research station. The coral colony appears vibrant and healthy during her last dive. Priya believes the coral colony is in excellent condition. Overnight, an influx of pollutants from a nearby ship causes significant damage to the coral colony. Priya notices the damage to the coral colony during her next dive.",Does Priya believe the coral colony is in excellent condition or has been significantly damaged?,"['Priya believes the coral colony has been significantly damaged. (Correct Answer)', 'Priya believes the coral colony is in excellent condition.']",4,3,4,3.6666666666666665
true_belief,1,ours,true_belief_10,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Priya is a marine biologist conducting research on coral reefs in the Maldives. Priya wants to document the health of a specific coral colony near her research station. The coral colony appears vibrant and healthy during her last dive. Priya believes the coral colony is in excellent condition. Overnight, an influx of pollutants from a nearby ship causes significant damage to the coral colony. Priya notices the damage to the coral colony during her next dive.",Does Priya believe the coral colony is in excellent condition or has been significantly damaged?,"['Priya believes the coral colony has been significantly damaged. (Correct Answer)', 'Priya believes the coral colony is in excellent condition.']",4,4,4,4.0
true_belief,1,ours,true_belief_11,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Kwame is a skilled woodcarver in a small village in Ghana. Kwame wants to create a beautiful wooden sculpture of an elephant for his friend's birthday. He selects a block of wood from his workshop that appears to be solid and strong. Kwame believes that the block of wood is sturdy and suitable for carving. However, as he begins to carve, he discovers a hidden pocket of termites inside the wood, rendering it unsuitable for his project. Kwame notices the termites inside the block of wood.",Does Kwame believe the block of wood is sturdy and suitable for carving or that it contains termites?,"['Kwame believes the block of wood is sturdy and suitable for carving.', 'Kwame believes the block of wood contains termites. (Correct Answer)']",5,5,5,5.0
true_belief,1,ours,true_belief_11,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Kwame is a skilled woodcarver in a small village in Ghana. Kwame wants to create a beautiful wooden sculpture of an elephant for his friend's birthday. He selects a block of wood from his workshop that appears to be solid and strong. Kwame believes that the block of wood is sturdy and suitable for carving. However, as he begins to carve, he discovers a hidden pocket of termites inside the wood, rendering it unsuitable for his project. Kwame notices the termites inside the block of wood.",Does Kwame believe the block of wood is sturdy and suitable for carving or that it contains termites?,"['Kwame believes the block of wood is sturdy and suitable for carving.', 'Kwame believes the block of wood contains termites. (Correct Answer)']",4,5,3,4.0
true_belief,1,ours,true_belief_12,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Mei is a pearl diver in a small coastal town in Japan. Mei wants to dive deep into the sea to find a rare and valuable black pearl for her grandmother's birthday gift. The water in the cove is calm with barely any waves. Mei believes that the water is calm and perfect for diving. Suddenly, a storm rolls in, and the once calm water becomes rough and choppy. Mei notices the change in the water as the storm approaches.",Does Mei believe the water is calm and perfect for diving or rough and choppy due to the storm?,"['Mei believes the water is rough and choppy due to the storm. (Correct Answer)', 'Mei believes the water is calm and perfect for diving.']",5,4,5,4.666666666666667
true_belief,1,ours,true_belief_12,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Mei is a pearl diver in a small coastal town in Japan. Mei wants to dive deep into the sea to find a rare and valuable black pearl for her grandmother's birthday gift. The water in the cove is calm with barely any waves. Mei believes that the water is calm and perfect for diving. Suddenly, a storm rolls in, and the once calm water becomes rough and choppy. Mei notices the change in the water as the storm approaches.",Does Mei believe the water is calm and perfect for diving or rough and choppy due to the storm?,"['Mei believes the water is rough and choppy due to the storm. (Correct Answer)', 'Mei believes the water is calm and perfect for diving.']",4,4,4,4.0
true_belief,1,ours,true_belief_13,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Amara is a talented henna artist in a bustling Indian market. Amara wants to create intricate henna designs for a group of bridesmaids attending a wedding. Amara checks her supply of henna paste and finds it to be smooth and consistent. She believes that the henna paste is of high quality and perfect for her clients. While Amara is busy servicing another client, a sudden rainstorm causes the henna paste to become diluted and runny. Amara discovers the rain has affected the henna paste.",Does Amara believe the henna paste is smooth and consistent or diluted and runny?,"['Amara believes the henna paste is diluted and runny. (Correct Answer)', 'Amara believes the henna paste is smooth and consistent.']",4,2,2,2.6666666666666665
true_belief,1,ours,true_belief_13,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Amara is a talented henna artist in a bustling Indian market. Amara wants to create intricate henna designs for a group of bridesmaids attending a wedding. Amara checks her supply of henna paste and finds it to be smooth and consistent. She believes that the henna paste is of high quality and perfect for her clients. While Amara is busy servicing another client, a sudden rainstorm causes the henna paste to become diluted and runny. Amara discovers the rain has affected the henna paste.",Does Amara believe the henna paste is smooth and consistent or diluted and runny?,"['Amara believes the henna paste is diluted and runny. (Correct Answer)', 'Amara believes the henna paste is smooth and consistent.']",2,3,4,3.0
true_belief,1,ours,true_belief_14,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Mei is a florist in a small town in Japan. She wants to create a beautiful bouquet using fresh flowers from her garden. Mei notices that her roses are in full bloom, with vibrant colors. She believes that the roses in her garden are in full bloom. Overnight, a sudden frost damages the roses, causing them to wilt and lose their vibrancy. Mei sees the wilted roses in her garden the next morning.",Does Mei believe the roses in her garden are in full bloom or wilted?,"['Mei believes the roses are in full bloom.', 'Mei believes the roses are wilted. (Correct Answer)']",5,3,3,3.6666666666666665
true_belief,1,ours,true_belief_14,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Mei is a florist in a small town in Japan. She wants to create a beautiful bouquet using fresh flowers from her garden. Mei notices that her roses are in full bloom, with vibrant colors. She believes that the roses in her garden are in full bloom. Overnight, a sudden frost damages the roses, causing them to wilt and lose their vibrancy. Mei sees the wilted roses in her garden the next morning.",Does Mei believe the roses in her garden are in full bloom or wilted?,"['Mei believes the roses are in full bloom.', 'Mei believes the roses are wilted. (Correct Answer)']",4,3,4,3.6666666666666665
true_belief,1,ours,true_belief_15,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Rohan is a potter in a small Indian village. Rohan wants to make a beautiful ceramic vase as a gift for his friend's housewarming party. Rohan selects a bag of high-quality clay in his workshop that appears to be soft and malleable. He believes that the bag of clay is perfect for making the vase. While Rohan is away for lunch, the hot sun dries the clay, making it hard and unworkable. Rohan discovers the dried, hard clay.",Does Rohan believe the bag of clay is soft and malleable or hard and unworkable?,"['Rohan believes the bag of clay is hard and unworkable. (Correct Answer)', 'Rohan believes the bag of clay is soft and malleable.']",4,3,2,3.0
true_belief,1,ours,true_belief_15,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Rohan is a potter in a small Indian village. Rohan wants to make a beautiful ceramic vase as a gift for his friend's housewarming party. Rohan selects a bag of high-quality clay in his workshop that appears to be soft and malleable. He believes that the bag of clay is perfect for making the vase. While Rohan is away for lunch, the hot sun dries the clay, making it hard and unworkable. Rohan discovers the dried, hard clay.",Does Rohan believe the bag of clay is soft and malleable or hard and unworkable?,"['Rohan believes the bag of clay is hard and unworkable. (Correct Answer)', 'Rohan believes the bag of clay is soft and malleable.']",4,3,4,3.6666666666666665
true_belief,1,ours,true_belief_16,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Amaury is a baker in a small village in France. Amaury wants to make pain aux raisins, a pastry filled with raisins and custard, for the customers visiting his bakery. Amaury takes a jar of raisins from the pantry to add to the pastry dough. Amaury believes that the jar contains raisins. His assistant, while tidying the pantry, accidentally replaces the raisin jar with a jar containing sultanas without realizing the difference. Amaury notices the jar swap.",Does Amaury believe the jar contains raisins or sultanas?,"['Amaury believes the jar contains raisins.', 'Amaury believes the jar contains sultanas. (Correct Answer)']",4,3,3,3.3333333333333335
true_belief,1,ours,true_belief_16,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Amaury is a baker in a small village in France. Amaury wants to make pain aux raisins, a pastry filled with raisins and custard, for the customers visiting his bakery. Amaury takes a jar of raisins from the pantry to add to the pastry dough. Amaury believes that the jar contains raisins. His assistant, while tidying the pantry, accidentally replaces the raisin jar with a jar containing sultanas without realizing the difference. Amaury notices the jar swap.",Does Amaury believe the jar contains raisins or sultanas?,"['Amaury believes the jar contains raisins.', 'Amaury believes the jar contains sultanas. (Correct Answer)']",2,3,4,3.0
true_belief,1,ours,true_belief_17,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Mei, a talented chef in a small Chinese village, is preparing a special dish for a visiting dignitary. Mei wants to use a particular wok that evenly distributes heat for perfect cooking. Mei sees the wok hanging in its usual spot, appearing clean and ready for use. Mei believes that the wok is clean and in excellent condition. Unbeknownst to Mei, a mischievous cat knocks over a jar of chili oil, spilling it into the wok. Mei notices the chili oil spilled in the wok.",Does Mei believe the wok is clean and in excellent condition or filled with spilled chili oil?,"['Mei believes the wok is clean and in excellent condition.', 'Mei believes the wok is filled with spilled chili oil. (Correct Answer)']",5,4,5,4.666666666666667
true_belief,1,ours,true_belief_17,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Mei, a talented chef in a small Chinese village, is preparing a special dish for a visiting dignitary. Mei wants to use a particular wok that evenly distributes heat for perfect cooking. Mei sees the wok hanging in its usual spot, appearing clean and ready for use. Mei believes that the wok is clean and in excellent condition. Unbeknownst to Mei, a mischievous cat knocks over a jar of chili oil, spilling it into the wok. Mei notices the chili oil spilled in the wok.",Does Mei believe the wok is clean and in excellent condition or filled with spilled chili oil?,"['Mei believes the wok is clean and in excellent condition.', 'Mei believes the wok is filled with spilled chili oil. (Correct Answer)']",3,4,3,3.3333333333333335
true_belief,1,ours,true_belief_18,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Yara is a skilled potter in a small village in Brazil. She wants to create a beautiful ceramic vase as a gift for her friend's birthday. Yara has just finished molding the vase and needs it to dry before firing it in the kiln. She believes the vase is still wet and fragile. While Yara is away, the sun shines intensely on the vase, causing it to dry much faster than expected. Yara notices the sun shining intensely on the vase.",Does Yara believe the vase is still wet and fragile or has it dried much faster due to the intense sunlight?,"['Yara believes the vase is still wet and fragile.', 'Yara believes the vase has dried much faster due to the intense sunlight. (Correct Answer)']",5,4,4,4.333333333333333
true_belief,1,ours,true_belief_18,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Yara is a skilled potter in a small village in Brazil. She wants to create a beautiful ceramic vase as a gift for her friend's birthday. Yara has just finished molding the vase and needs it to dry before firing it in the kiln. She believes the vase is still wet and fragile. While Yara is away, the sun shines intensely on the vase, causing it to dry much faster than expected. Yara notices the sun shining intensely on the vase.",Does Yara believe the vase is still wet and fragile or has it dried much faster due to the intense sunlight?,"['Yara believes the vase is still wet and fragile.', 'Yara believes the vase has dried much faster due to the intense sunlight. (Correct Answer)']",4,3,4,3.6666666666666665
true_belief,1,ours,true_belief_19,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Odette is a street performer in a bustling city in France. She wants to entertain the passing crowd by playing her accordion. Odette sees that her accordion is in working condition. She believes that her accordion is functioning properly. However, a mischievous child nearby secretly loosened the straps, making it difficult for her to play. Odette notices the loosened straps on her accordion.",Does Odette believe her accordion is in working condition or has loosened straps?,"['Odette believes her accordion is in working condition.', 'Odette believes her accordion has loosened straps. (Correct Answer)']",5,4,2,3.6666666666666665
true_belief,1,ours,true_belief_19,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Odette is a street performer in a bustling city in France. She wants to entertain the passing crowd by playing her accordion. Odette sees that her accordion is in working condition. She believes that her accordion is functioning properly. However, a mischievous child nearby secretly loosened the straps, making it difficult for her to play. Odette notices the loosened straps on her accordion.",Does Odette believe her accordion is in working condition or has loosened straps?,"['Odette believes her accordion is in working condition.', 'Odette believes her accordion has loosened straps. (Correct Answer)']",3,2,4,3.0
true_belief,2,ours,true_belief_20,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Kofi is a chef at a popular Ghanaian restaurant. Kofi wants to prepare a traditional groundnut soup for the dinner menu. Kofi adds a small container of peanut butter to the soup pot on the stove. Kofi believes the soup contains peanut butter. An apprentice chef, mistakenly thinking it was a seasoning paste, removes the peanut butter from the soup and replaces it with tomato paste. Kofi notices the apprentice chef swapping the ingredients.",Does Kofi believe the soup contains peanut butter or tomato paste?,"['Kofi believes the soup contains peanut butter.', 'Kofi believes the soup contains tomato paste. (Correct Answer)']",4,4,4,4.0
true_belief,2,ours,true_belief_21,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Carlos is a skilled chef working at a renowned restaurant in Mexico City. Carlos wants to perfect his mole sauce recipe for a special charity event. He tastes the mole sauce and finds it to be rich and balanced in flavors. Carlos believes that the mole sauce has the perfect taste for the event. A few hours before the event, a kitchen assistant accidentally adds too much chili powder to the mole sauce, making it extremely spicy. Carlos notices the excessive spiciness of the mole sauce.",Does Carlos believe the mole sauce has a perfect taste or that it is extremely spicy?,"['Carlos believes the mole sauce is extremely spicy. (Correct Answer)', 'Carlos believes that the mole sauce has the perfect taste.']",4,4,4,4.0
true_belief,2,ours,true_belief_22,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Aria is a talented baker from Italy who has been asked to bake a cake for a friend's birthday party. She wants to create a delicious, multi-layered cake that will impress everyone. Aria has a fresh batch of ingredients ready to use for the cake. Aria believes that her ingredients are fresh and suitable for baking the cake. However, a mischievous cat sneaks into her kitchen and nibbles on some of the ingredients, making them no longer fresh. Aria sees the cat and the nibbled ingredients.",Does Aria believe her ingredients are fresh and suitable or nibbled on and no longer fresh?,"['Aria believes her ingredients are fresh and suitable for baking the cake.', 'Aria believes the ingredients are nibbled on and no longer fresh. (Correct Answer)']",4,4,4,4.0
true_belief,2,ours,true_belief_23,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Noor is working as a barista at a busy coffee shop. Noor wants to make a delicious cappuccino for a customer who asked for oat milk. Noor grabs a milk pitcher and fills it with oat milk. Noor believes that the milk pitcher contains oatmilk. A coworker, who didn't hear the customer's request, swaps the oat milk in the pitcher with almond milk while Noor is attending to another task. Noor sees her coworker swapping the milk.",Does Noor believe the milk pitcher contains oat milk or almond milk?,"['Noor believes the milk pitcher contains almond milk. (Correct Answer)', 'Noor believes the milk pitcher contains oat milk.']",4,4,2,3.3333333333333335
true_belief,2,ours,true_belief_24,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Mei is a dedicated librarian in a small town in China. She wants to organize a reading corner for children using a large, colorful rug. Mei sees the rug rolled up in a storage room, appearing to be in good condition. She believes the rug is in good condition and ready to be used. However, when Mei is not looking, a leak in the storage room ceiling drips water onto the rug, causing it to become soaked and damp. Mei notices the dampness of the rug and the leak in the ceiling.",Does Mei believe the rug is in good condition or damp and soaked?,"['Mei believes the rug is in good condition.', 'Mei believes the rug is damp and soaked. (Correct Answer)']",4,4,4,4.0
true_belief,2,ours,true_belief_25,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Mei is a fisherman in a small coastal village in China. She wants to go fishing early in the morning when the tide is high. Mei checks the tide chart and sees that the tide will be high at 5 AM. She believes that the tide will be high at 5 AM. However, a strong storm far out at sea has caused the tide to come in much earlier, at 3 AM. Mei notices the high tide as she looks out the window.",Does Mei believe the tide is high at 5 AM or 3 AM?,"['Mei believes the tide is high at 5 AM.', 'Mei believes the tide is high at 3 AM. (Correct Answer)']",4,4,4,4.0
true_belief,2,ours,true_belief_26,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Juan is a young chef in a small Mexican town. He wants to make a delicious salsa for the upcoming town festival. Juan buys fresh tomatoes from the market, which he believes are ripe and perfect for the salsa. He believes that the tomatoes he bought are ripe and of high quality. While Juan is away from his kitchen, a mischievous cat knocks over the bag of tomatoes, crushing them and making them unsuitable for the salsa. Juan notices the crushed tomatoes on the floor.",Does Juan believe the tomatoes are ripe and perfect or crushed and unsuitable?,"['Juan believes the tomatoes are crushed and unsuitable. (Correct Answer)', 'Juan believes the tomatoes are ripe and perfect.']",4,4,4,4.0
true_belief,2,ours,true_belief_27,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,Carlos is a farmer in a small village in the Andes. Carlos wants to collect fresh eggs from his chickens to sell at the local market. The nest appears to be full of eggs when Carlos checks it in the morning. Carlos believes that the nest contains the eggs he needs for the market. A crafty fox sneaks into the chicken coop and steals all the eggs from the nest. Carlos sees the fox running away with the eggs.,Does Carlos believe the nest contains eggs or that the fox has stolen them?,"['Carlos believes the nest contains eggs.', 'Carlos believes the fox has stolen the eggs. (Correct Answer)']",4,4,4,4.0
true_belief,2,ours,true_belief_28,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Amina is an archaeologist working on an excavation site in Egypt. Amina wants to carefully remove a valuable artifact from the ground using her brush and trowel. The artifact appears to be intact and undamaged. Amina believes that the artifact is in perfect condition. Suddenly, the ground shifts slightly, causing a small crack to form on the artifact. Amina notices the ground shift and the crack on the artifact.",Does Amina believe the artifact is in perfect condition or cracked?,"['Amina believes the artifact is cracked. (Correct Answer)', 'Amina believes the artifact is in perfect condition.']",4,4,4,4.0
true_belief,2,ours,true_belief_29,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Fatima is an archaeologist working on a dig site in Egypt, searching for ancient artifacts. She wants to carefully excavate a small, fragile artifact she has discovered. Fatima observes that the soil around the artifact is soft and loose. She believes the soil around the artifact is soft and loose, allowing for easy excavation. Just as Fatima is about to begin excavating, a strong gust of wind blows through the site, hardening the soil around the artifact. Fatima feels the gust of wind and notices the hardened soil.",Does Fatima believe the soil around the artifact is soft and loose or hardened?,"['Fatima believes the soil around the artifact is soft and loose.', 'Fatima believes the soil around the artifact has hardened. (Correct Answer)']",4,4,3,3.6666666666666665
true_belief,3,ours,true_belief_30,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Olabisi is a beekeeper in a small town in Nigeria. Olabisi wants to collect honey from the beehives to sell at the local market. The bees appear to be calm and undisturbed as they go about their daily activities. Olabisi believes that the bees are calm and that it is a good time to collect the honey. Out of nowhere, a group of children playing nearby accidentally throw a ball into the beehives, agitating the bees and making them aggressive. Olabisi notices the children's ball hitting the beehives.",Does Olabisi believe the bees are calm or agitated and aggressive?,"['Olabisi believes the bees are agitated and aggressive. (Correct Answer)', 'Olabisi believes the bees are calm.']",5,5,5,5.0
true_belief,3,ours,true_belief_31,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Fatima is a florist in a bustling market in Marrakech, Morocco. Fatima wants to create a beautiful bouquet for a customer's wedding. Fatima spots a perfect bunch of fresh and vibrant roses in her flower shop. Fatima believes the roses are fresh and vibrant. A curious cat sneaks into the shop and nibbles on the roses, leaving them wilted and damaged. Fatima catches the cat in the act.",Does Fatima believe the roses are fresh and vibrant or wilted and damaged?,"['Fatima believes the roses are fresh and vibrant.', 'Fatima believes the roses are wilted and damaged. (Correct Answer)']",5,5,5,5.0
true_belief,3,ours,true_belief_32,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Ailani is a skilled Hawaiian chef preparing a traditional luau feast for her community. She wants to make a delicious laulau dish using fresh taro leaves. Ailani examines the taro leaves, which look fresh and green. She believes the taro leaves are fresh and of high quality. However, a sudden downpour soaks the taro leaves, causing them to become wilted and less ideal for the dish. Ailani notices the downpour and the effect it has on the taro leaves.",Does Ailani believe the taro leaves are fresh and of high quality or wilted and less ideal?,"['Ailani believes the taro leaves are wilted and less ideal. (Correct Answer)', 'Ailani believes the taro leaves are fresh and of high quality.']",5,5,5,5.0
true_belief,3,ours,true_belief_33,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Fatima is a talented artist living in a small Moroccan village. Fatima wants to create a beautiful painting to donate for the local charity auction. She has a brand-new set of high-quality paintbrushes in her studio. Fatima believes she has a new set of high-quality paintbrushes in her studio. While she is away, her younger brother accidentally ruins the paintbrushes by using them for a school project with glue. Fatima discovers the ruined paintbrushes upon her return to the studio.",Does Fatima believe she has high-quality paintbrushes or ruined paintbrushes in her studio?,"['Fatima believes the paintbrushes are ruined. (Correct Answer)', 'Fatima believes she has high-quality paintbrushes in her studio.']",5,5,5,5.0
true_belief,3,ours,true_belief_34,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Luka is a skilled woodworker in a small Croatian village known for its traditional crafts. Luka intends to carve an intricate wooden sculpture as a gift for his friend's wedding. Luka spots a large piece of high-quality wood in his workshop. He believes the wood is perfect for carving the wedding gift. Just when Luka steps away for a moment, his dog chews on the wood, leaving teeth marks and damage to the surface. Luka sees the damaged wood upon returning.",Does Luka believe the wood is perfect for carving or damaged with teeth marks?,"['Luka believes the wood is perfect for carving.', 'Luka believes the wood is damaged with teeth marks. (Correct Answer)']",5,5,5,5.0
true_belief,3,ours,true_belief_35,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Fatima is an archaeologist working on a dig site in Egypt. Fatima hopes to find an ancient artifact that could shed light on an important historical event. During her excavation, Fatima discovers a clay tablet with faded inscriptions that she believes might be valuable. Fatima believes that the clay tablet she found has important historical inscriptions. As a sandstorm approaches, the strong winds blow sand onto the tablet, erasing the remaining inscriptions and making the tablet indistinguishable from any other piece of clay. Fatima sees the sandstorm and the resulting damage to the clay tablet.",Does Fatima believe the clay tablet has important historical inscriptions or has become indistinguishable from any other piece of clay?,"['Fatima believes the clay tablet has become indistinguishable from any other piece of clay. (Correct Answer)', 'Fatima believes the clay tablet has important historical inscriptions.']",5,5,5,5.0
true_belief,3,ours,true_belief_36,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Amina is an archaeologist from Egypt, working on an excavation site near the Great Pyramids. Amina hopes to discover ancient artifacts that will provide valuable insights into Egyptian history. Amina unearths a clay tablet covered with hieroglyphs that appear to be in excellent condition. Amina believes the clay tablet is well-preserved and contains important information. A sudden sandstorm sweeps through the excavation site, eroding the surface of the clay tablet and making the hieroglyphs difficult to decipher. Amina witnesses the sandstorm and its impact on the clay tablet.",Does Amina believe the clay tablet is well-preserved and contains important information or that it is eroded and difficult to decipher?,"['Amina believes the clay tablet is eroded and difficult to decipher. (Correct Answer)', 'Amina believes the clay tablet is well-preserved and contains important information.']",5,5,5,5.0
true_belief,3,ours,true_belief_37,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal village. Takeshi's goal is to catch enough fish to provide for his family and sell at the market. The ocean is calm and teeming with fish, making it an ideal day for fishing. Takeshi believes that the ocean is filled with fish and perfect for a good catch. However, a sudden underwater volcanic eruption nearby causes the fish to scatter, leaving the area devoid of fish. Takeshi notices the sudden disappearance of fish in the area.","Does Takeshi believe the ocean is teeming with fish, or devoid of fish due to the volcanic eruption?","['Takeshi believes the ocean is teeming with fish.', 'Takeshi believes the ocean is devoid of fish due to the volcanic eruption. (Correct Answer)']",5,5,5,5.0
true_belief,3,ours,true_belief_38,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Mei is a pearl diver in a small coastal village in Japan. Mei wants to find a perfect pearl to give to her grandmother for her birthday. Mei spots an oyster at the bottom of the sea that looks to be the right size and age to contain a pearl. Mei believes that the oyster she spotted contains a pearl. A curious octopus opens the oyster, revealing that there is no pearl inside, and then swims away. Mei notices the octopus opening the oyster.",Does Mei believe the oyster she spotted contains a pearl or that it is empty?,"['Mei believes the oyster she spotted contains a pearl.', 'Mei believes the oyster she spotted is empty. (Correct Answer)']",5,5,5,5.0
true_belief,3,ours,true_belief_39,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,"Hiroshi is a fisherman in a small coastal village in Japan. Hiroshi wants to catch some fish to provide dinner for his family. Hiroshi checks the weather forecast and sees that it will be sunny throughout the day. Hiroshi believes the weather will be sunny all day. Suddenly, a heavy rainstorm moves in, darkening the sky and causing strong waves. Hiroshi notices the rainstorm approaching.",Does Hiroshi believe the weather will be sunny or does he expect a rainstorm?,"['Hiroshi believes there will be a rainstorm. (Correct Answer)', 'Hiroshi believes the weather will be sunny all day.']",5,5,5,5.0
true_belief,4,ours,true_belief_40,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Kavi is a chef at a popular Indian restaurant in a bustling city. Kavi wants to make his signature dish, a spicy curry, for the customers tonight. Kavi checks the pantry and sees a full bottle of his favorite hot sauce. Kavi believes that there is a full bottle of hot sauce available for use. When Kavi is away, a new chef accidentally knocks over the hot sauce, spilling its contents all over the floor. Kavi sees the spilled hot sauce on the floor.",Does Kavi believe there is a full bottle of hot sauce available or that the hot sauce has been spilled?,"['Kavi believes the hot sauce has been spilled. (Correct Answer)', 'Kavi believes there is a full bottle of hot sauce available.']",5,5,5,5.0
